"Area Code","Area Description","Jur Code","Jur Description","Roll Number","Neigh Code","Neigh Description","Property Address","Street Name","Legal Description",PID,"Primary Actual Use Code","Primary Actual Use Desc","Pred Manual Class Code","Pred Manual Class Desc","Land Actual Value","Improvement Actual Value","Total Actual Value","Land Dimension","Land Size","Land Depth","Document Number 1","Sale Date 1","Sale Price 1","Sale Type 1","Sale Category 1","Sale Status 1","Multi Sale Flag 1","Document No 2","Sale Date 2","Sale Price 2","Sale Type 2","Sale Category 2","Sale Status 2","Multi Sale Flag 2","Document No 3","Sale Date 3","Sale Price 3","Sale Type 3","Sale Category 3","Sale Status 3","Multi Sale Flag 3",lat,lng
23,Kamloops,212,"City of Kamloops",5610605664,056,Barnhartvale,"1399 TODD RD","TODD RD","Lot B, Plan KAP57735, Section 32, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",023-563-699,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",263000,247000,510000,Acres,1.03,,CA6644905,26FEB2018,435000,Sale,Improved,Qualified,F,CA6294291,13SEP2017,436000,Sale,Improved,Reject,F,CA924655,24SEP2008,420000,Sale,Improved,Qualified,F,50.6493546,-120.1776223
23,Kamloops,544,"Sun Peaks Mountain Resort",07088178,319,"Sun Peaks","UNIT 35 6005 VALLEY DR","VALLEY DR","Strata Lot 35, Plan KAS2100, District Lot 6375, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",024-623-598,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",177000,130000,307000,,,,CA6654971,01MAR2018,402550,Sale,Improved,Qualified,F,CA1991549,29APR2011,284780,Sale,Improved,Qualified,F,LB153212,04JAN2008,296296,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",06190000,964,"Bonaparte Lake","5030 EAGAN BONAPARTE LK FSR","EAGAN BONAPARTE LK FSR","District Lot 7777, Lillooet Land District",013-509-497,062,"2 Acres Or More (Seasonal Dwelling)",0091,"1 1/2 Sty Sfd - After 1930 - Std",183000,102000,285000,Acres,4.9,,CA6654612,01MAR2018,350000,Sale,Improved,Qualified,F,CA2724445,17AUG2012,220000,Sale,Improved,Qualified,F,CA2715377,14AUG2012,220000,Sale,Improved,Reject,F,,
23,Kamloops,212,"City of Kamloops",5610606340,056,Barnhartvale,"5398 SUNRISE DR","SUNRISE DR","Lot 33, Plan KAP22258, Section 32, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",005-116-279,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",182000,223000,405000,Acres,0.36,,CA6644416,26FEB2018,437000,Sale,Improved,Qualified,F,CA4433091,01JUN2015,409000,Sale,Improved,Qualified,F,LA150405,30OCT2006,313900,Sale,Improved,Qualified,F,50.6523503,-120.1828817
23,Kamloops,544,"Sun Peaks Mountain Resort",07091120,319,"Sun Peaks","4118 SUNDANCE DR","SUNDANCE DR","Lot 5, Plan KAP65775, District Lot 6395, Kamloops Div of Yale Land District",024-643-190,032,"Residential Dwelling with Suite",0175,"1 Sty Sfd - Excellent - Architect Designed",310000,992000,1302000,Acres,0.25,,CA6603967,01FEB2018,1420000,Sale,Improved,Qualified,F,LA172804,15DEC2006,1510000,Sale,Improved,Qualified,F,KP17321,28FEB2000,161840,Sale,Vacant,Qualified,F,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5610606770,056,Barnhartvale,"5975 BARNHARTVALE RD","BARNHARTVALE RD","Lot B, Plan KAP12109, Section 33, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",009-464-361,061,"2 Acres Or More (Vacant)",,"Not Stated",181000,0,181000,Acres,5.7,,CA6662180,05MAR2018,149900,Sale,Vacant,Qualified,F,CA397090,15MAR2007,150000,Sale,Improved,Qualified,F,KW44312,16APR2004,33000,Sale,Vacant,Qualified,F,50.6550346,-120.1660886
23,Kamloops,544,"Sun Peaks Mountain Resort",07092146,319,"Sun Peaks","UNIT 19 6000 VALLEY DR","VALLEY DR","Strata Lot 19, Plan KAS2297, District Lot 6402, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",025-280-805,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",322000,212000,534000,,,,CA6649996,28FEB2018,719100,Sale,Improved,Qualified,F,KT18038,18FEB2002,313336,Sale,Improved,Qualified,F,,,,,,,,50.884328,-119.8794811
23,Kamloops,212,"City of Kamloops",5610606910,056,Barnhartvale,"1312 BELAIR DR","BELAIR DR","Lot 7, Plan KAP20148, Section 33, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",007-712-359,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",182000,188000,370000,"Square Feet",15542,,CA6646116,26FEB2018,390000,Sale,Improved,Qualified,F,LB534731,10DEC2014,2,Sale,Improved,Reject,F,LB310797,25MAY2009,314000,Sale,Improved,Qualified,F,50.6507694,-120.1652916
23,Kamloops,544,"Sun Peaks Mountain Resort",07097390,319,"Sun Peaks","UNIT 305 3270 VILLAGE WAY","VILLAGE WAY","Strata Lot 20, Plan KAS3653, District Lot 6331, Kamloops Div of Yale Land District, & DL6417 TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-863-336,233,"Individual Strata Lot (Hotel/Motel)",D701,"Strata Townhouse",121000,396000,517000,,,,CA6603814,01FEB2018,700000,Sale,Improved,Qualified,F,CA4917009,08JAN2016,404495,Sale,Improved,Qualified,F,CA3665040,04APR2014,521000,Sale,Improved,Reject,F,50.8842797,-119.8793242
23,Kamloops,212,"City of Kamloops",5610608120,056,Barnhartvale,"1241 FOXWOOD LANE","FOXWOOD LANE","Lot 33, Plan KAP21885, Section 33, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",007-209-622,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",177000,179000,356000,"Square Feet",14473,,CA6578174,19JAN2018,335000,Sale,Improved,Qualified,F,CA3243180,19JUL2013,292500,Sale,Improved,Qualified,F,LB41848,16APR2007,265500,Sale,Improved,Qualified,F,50.6535967,-120.1677211
23,Kamloops,544,"Sun Peaks Mountain Resort",07099040,319,"Sun Peaks","2444 FAIRWAYS DR","FAIRWAYS DR","Lot 4, Plan KAP70975, District Lot 6421, Kamloops Div of Yale Land District",025-395-246,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",185000,0,185000,"Square Feet",8181,,CA6705604,29MAR2018,195000,Sale,Vacant,Qualified,F,KW145784,15OCT2004,165000,Sale,Vacant,Qualified,F,KV33128,28MAR2003,101346,Sale,Vacant,Qualified,F,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5610611410,056,Barnhartvale,"4955 UPLANDS DR","UPLANDS DR","Lot 12, Plan KAP34198, Section 32, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",003-040-208,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",206000,239000,445000,"Width * Depth",105.62,207.47,CA6540389,02JAN2018,237500,Sale,Improved,Reject,F,CA1369891,30NOV2009,385000,Sale,Improved,Qualified,F,CA1067794,25MAR2009,200000,Sale,Improved,Reject,F,50.6601345,-120.1929263
23,Kamloops,544,"Sun Peaks Mountain Resort",07099120,319,"Sun Peaks","2451 FAIRWAYS DR","FAIRWAYS DR","Lot 12, Plan KAP70975, District Lot 6421, Kamloops Div of Yale Land District",025-395-327,032,"Residential Dwelling with Suite",0145,"1 Sty Sfd - New Standard",170000,381000,551000,"Square Feet",9978,,CA6694654,23MAR2018,865000,Sale,Improved,Qualified,F,CA5171901,10MAY2016,600000,Sale,Improved,Reject,F,CA2676551,25JUL2012,100000,Sale,Vacant,Qualified,F,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5610612060,056,Barnhartvale,"1029 LAMAR PL","LAMAR PL","Lot 8, Plan KAP24504, Section 32, Township 19, Range 16, Meridian W6, Kamloops Div of Yale Land District",005-950-201,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",191000,164000,355000,Acres,0.41,,CA6685233,19MAR2018,349000,Sale,Improved,Qualified,F,CA4113404,01DEC2014,278140,Sale,Improved,Qualified,F,LB116163,27SEP2007,272500,Sale,Improved,Qualified,F,50.6551163,-120.1840678
23,Kamloops,212,"City of Kamloops",5911262030,059,"Rayleigh & Heffley Creek","425 CHILCO AVE","CHILCO AVE","Lot 6, Plan KAP46855, Section 20, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",017-711-495,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",214000,305000,519000,Acres,0.52,,LB560878,01MAR2018,519000,Sale,Improved,Qualified,F,KF99611,07OCT1992,25140,Sale,Vacant,Qualified,F,KF62542,30JUN1992,26900,Sale,Vacant,Qualified,F,50.8026329,-120.3121352
23,Kamloops,731,"Merritt Rural",06447510,987,"Murray Lake","MURRAY LAKE","MURRAY LAKE","Block C, District Lot 1801, Yale Div of Yale Land District",018-042-945,062,"2 Acres Or More (Seasonal Dwelling)",0004,"1 Sty Recr Home - All Ages - Substd",202000,26500,228500,Acres,2.9,,CA6653053,28FEB2018,112850,Sale,Improved,Reject,F,KX96039,20JUL2005,154400,Sale,Improved,Qualified,F,KG785,06JAN1993,28500,Sale,Vacant,Qualified,F,,
23,Kamloops,731,"Merritt Rural",06445050,840,"Rural South","5340S COLDWATER RD","COLDWATER RD","District Lot 1780, Yale Div of Yale Land District, MICROWAVE SITE",002-013-959,530,"Telecommunications (Other Than Telephone)",4211,"Gen Purpose Shed & Outbldg - Ave Qlty",6200,3900,10100,Acres,2.5,,CA6643401,23FEB2018,10100,Sale,Improved,Reject,F,KK98364,07NOV1996,5000,Sale,Improved,Qualified,F,KG57735,22JUN1993,1900,Sale,Vacant,Qualified,F,,
23,Kamloops,731,"Merritt Rural",06134405,982,"Peter Hope Lake","3130 PETERHOPE RD","PETERHOPE RD","Block B, District Lot 1539, Kamloops Div of Yale Land District",016-413-644,000,"Single Family Dwelling",0080,"1 Sty Sfd - After 1930 - Fair",183000,214000,397000,Acres,0.78,,CA6667664,08MAR2018,350000,Sale,Improved,Qualified,F,KL22700,12MAR1997,222000,Sale,Improved,Qualified,F,KD75837,19SEP1990,18500,Sale,Improved,Qualified,F,,
23,Kamloops,731,"Merritt Rural",04038152,840,"Rural South","480 KANE VALLEY RD","KANE VALLEY RD","Lot 27, Plan KAP33867, District Lot 302, Yale Div of Yale Land District",002-557-347,061,"2 Acres Or More (Vacant)",,"Not Stated",141000,0,141000,Acres,10.45,,CA6606209,01FEB2018,155000,Sale,Vacant,Reject,F,KG75424,05AUG1993,37500,Sale,Vacant,Qualified,F,X66726,19NOV1985,20000,Sale,Vacant,Qualified,F,50.020081,-120.6379475
23,Kamloops,731,"Merritt Rural",00417372,984,"Nicola Lake","6837 OLD NICOLA TRAIL","OLD NICOLA TRAIL","Strata Lot 37, Plan KAS2809, District Lot 212, Section 11, Township 97, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-278-081,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",236000,0,236000,Acres,0.917,,CA6650955,28FEB2018,295000,Sale,Vacant,Qualified,F,CA732233,26MAR2008,338000,Sale,Vacant,Qualified,F,KX86718,04JUL2005,185000,Sale,Vacant,Qualified,F,50.1246979,-120.767067
23,Kamloops,731,"Merritt Rural",00316150,800,"Lower Nicola - Canford","469 MARSHALL RD","MARSHALL RD","Lot 1, Plan KAP12849, District Lot 160, Kamloops Div of Yale Land District",009-256-652,000,"Single Family Dwelling",0080,"1 Sty Sfd - After 1930 - Fair",134000,90700,224700,Acres,0.643,,CA6607654,02FEB2018,224700,Sale,Improved,Reject,F,CA4962466,01FEB2016,135000,Sale,Improved,Reject,F,CA4893188,22DEC2015,135000,Sale,Improved,Reject,F,28.3788262,-80.7042953
23,Kamloops,544,"Sun Peaks Mountain Resort",07099238,319,"Sun Peaks","UNIT 45 5000 SUN PEAKS RD","SUN PEAKS RD","Strata Lot 19, Plan KAS2556, District Lot 6427, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",025-763-521,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",269000,244000,513000,,,,CA6554491,09JAN2018,607600,Sale,Improved,Qualified,F,KV150837,04DEC2003,391800,Sale,Improved,Qualified,F,,,,,,,,50.8844485,-119.8859113
23,Kamloops,544,"Sun Peaks Mountain Resort",07099767,319,"Sun Peaks","UNIT 41 5035 VALLEY DR","VALLEY DR","Strata Lot 8, Plan KAS2828, District Lot 6447, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-304-023,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",382000,220000,602000,,,,CA6559750,11JAN2018,660000,Sale,Improved,Reject,F,CA673238,10JAN2008,600000,Sale,Improved,Qualified,F,KX168135,23NOV2005,515000,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,731,"Merritt Rural",00288095,800,"Lower Nicola - Canford","455 BRENTON AVE","BRENTON AVE","Lot 19, Plan KAP12018, District Lot 133, Kamloops Div of Yale Land District",009-390-111,000,"Single Family Dwelling",0080,"1 Sty Sfd - After 1930 - Fair",103000,85200,188200,Acres,0.36,,CA6680027,15MAR2018,255000,Sale,Improved,Qualified,F,CA4353955,24APR2015,200000,Sale,Improved,Qualified,F,LB455040,15MAR2011,200000,Sale,Improved,Reject,F,,
23,Kamloops,212,"City of Kamloops",5911263670,059,"Rayleigh & Heffley Creek","311 REIGHMOUNT DR","REIGHMOUNT DR","Lot A, Plan KAP18935, Section 20, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",002-509-091,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",238000,261000,499000,"Square Feet",18120,,CA6577355,19JAN2018,450000,Sale,Improved,Reject,F,KX88859,07JUL2005,188000,Sale,Improved,Reject,F,,,,,,,,50.8046042,-120.3160696
23,Kamloops,544,"Sun Peaks Mountain Resort",07099919,319,"Sun Peaks","UNIT 39 6015 VALLEY DR","VALLEY DR","Strata Lot 19, Plan KAS2701, District Lot 6444, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-061-741,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",283000,181000,464000,,,,CA6649815,28FEB2018,595580,Sale,Improved,Qualified,F,CA2081610,30JUN2011,396850,Sale,Improved,Qualified,F,KW154353,01NOV2004,376000,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",12618000,740,"Rural South","7480 LYTTON LILLOOET HWY","LYTTON LILLOOET HWY","Section 14, Township 18, Range 28, Meridian W6, Kamloops Div of Yale Land District, Except Plan A1876, NE 1/4 EXC DL 5443",014-678-616,180,Mixed,0040,"1 Sty Sfd - All Ages - Substd",89364,57900,147264,Acres,156.8,,CA6705559,29MAR2018,159400,Sale,Improved,Reject,F,LB192836,30APR2008,299000,Sale,Improved,Qualified,F,,,,,,,,,
23,Kamloops,212,"City of Kamloops",5911263822,059,"Rayleigh & Heffley Creek","250 REIGHMOUNT DR","REIGHMOUNT DR","Lot 1, Plan KAP46209, Section 20, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",017-547-954,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",226000,399000,625000,Acres,0.47,,CA6593585,29JAN2018,670000,Sale,Improved,Qualified,F,KN100593,29OCT1999,280000,Sale,Improved,Qualified,F,KE101258,11DEC1991,25000,Sale,Vacant,Qualified,F,50.8051921,-120.3193246
23,Kamloops,544,"Sun Peaks Mountain Resort",07099957,319,"Sun Peaks","2545 MOUNTAIN VIEW DR","MOUNTAIN VIEW DR","Lot 12, Plan KAP76953, District Lot 6451, Kamloops Div of Yale Land District",026-128-861,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",190000,0,190000,"Square Feet",11388,,CA6556616,10JAN2018,182500,Sale,Vacant,Qualified,F,CA1331498,30OCT2009,193000,Sale,Vacant,Reject,F,CA414507,05APR2007,228000,Sale,Vacant,Reject,F,50.884694,-119.881699
23,Kamloops,730,"Ashcroft Rural",12434000,740,"Rural South",,,"Part NE1/4, Section 30, Township 17, Range 27, Meridian W6, Kamloops Div of Yale Land District",012-865-044,061,"2 Acres Or More (Vacant)",,"Not Stated",117000,0,117000,Acres,160,,CA6688107,20MAR2018,58500,Sale,Vacant,Reject,F,R18155F,15APR1980,203800,Sale,Improved,Qualified,T,,,,,,,,50.9422858,-114.0471451
23,Kamloops,212,"City of Kamloops",5911264200,059,"Rayleigh & Heffley Creek","256 MATTOCH-MCKEAGUE RD","MATTOCH-MCKEAGUE RD","Lot A, Plan KAP18275, Section 17, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",008-260-346,032,"Residential Dwelling with Suite",0140,"1 Sty Sfd - After 1960 - Modern Std",246000,249000,495000,Acres,0.79,,CA6587950,25JAN2018,480000,Sale,Improved,Reject,F,KX77009,15JUN2005,1750,Sale,Improved,Reject,F,KW83556,28JUN2004,175000,Sale,Improved,Qualified,F,50.7925111,-120.3189583
23,Kamloops,544,"Sun Peaks Mountain Resort",07099958,319,"Sun Peaks","2549 MOUNTAIN VIEW DR","MOUNTAIN VIEW DR","Lot 13, Plan KAP76953, District Lot 6451, Kamloops Div of Yale Land District",026-128-870,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",177000,0,177000,"Square Feet",11087,,CA6705257,29MAR2018,184000,Sale,Vacant,Qualified,F,CA6400622,27OCT2017,160000,Sale,Vacant,Qualified,F,KX170910,28NOV2005,162000,Sale,Vacant,Qualified,F,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",12432000,740,"Rural South",,,"Part SW1/4, Section 30, Township 17, Range 27, Meridian W6, Kamloops Div of Yale Land District, E OF LEFT BANK OF FRASER RIVER",012-864-650,061,"2 Acres Or More (Vacant)",,"Not Stated",43300,0,43300,Acres,42.699,,CA6688105,20MAR2018,21650,Sale,Vacant,Reject,F,R18155F,15APR1980,203800,Sale,Improved,Qualified,T,,,,,,,,50.9422858,-114.0471451
23,Kamloops,212,"City of Kamloops",5911266750,059,"Rayleigh & Heffley Creek","385 BOLEAN PL","BOLEAN PL","Lot 15, Plan KAP31291, Section 20, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",003-763-111,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",211000,178000,389000,"Square Feet",20504,,CA6585039,24JAN2018,194500,Sale,Improved,Reject,F,KT84553,01AUG2002,135050,Sale,Improved,Qualified,F,KL28789,27MAR1997,125000,Sale,Improved,Qualified,F,50.8022099,-120.3155318
23,Kamloops,544,"Sun Peaks Mountain Resort",07100209,319,"Sun Peaks","UNIT 28 5005 VALLEY DR","VALLEY DR","Strata Lot 28, Plan KAS2799, District Lot 6448, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-434-768,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",202000,168000,370000,,,,CA6673092,12MAR2018,417100,Sale,Improved,Qualified,F,LA170423,12DEC2006,340000,Sale,Improved,Qualified,F,KX169142,24NOV2005,284000,Sale,Improved,Qualified,F,50.8844485,-119.8859113
23,Kamloops,730,"Ashcroft Rural",12430000,740,"Rural South",,,"Part SE1/4, Section 30, Township 17, Range 27, Meridian W6, Kamloops Div of Yale Land District, EXC DL 82",012-863-866,061,"2 Acres Or More (Vacant)",,"Not Stated",73300,0,73300,Acres,74.6,,CA6688104,20MAR2018,36350,Sale,Vacant,Reject,F,R18155F,15APR1980,203800,Sale,Improved,Qualified,T,,,,,,,,50.9422858,-114.0471451
23,Kamloops,212,"City of Kamloops",5911269510,059,"Rayleigh & Heffley Creek","4079 DAVIE RD","DAVIE RD","Lot 13, Plan KAP25173, Section 17, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",005-581-265,000,"Single Family Dwelling",0147,"2 Sty Sfd - New Standard",266000,300000,566000,"Square Feet",16242,,CA6663443,06MAR2018,565000,Sale,Improved,Qualified,F,CA5635615,08NOV2016,532000,Sale,Improved,Qualified,F,CA2809377,09OCT2012,520000,Sale,Improved,Qualified,F,50.7892777,-120.3201019
23,Kamloops,544,"Sun Peaks Mountain Resort",07100440,319,"Sun Peaks","5318 LOOKOUT RIDGE DR","LOOKOUT RIDGE DR","Lot 20, Plan KAP80085, District Lot 6466, Kamloops Div of Yale Land District",026-556-391,000,"Single Family Dwelling",0165,"1 Sty Sfd - Custom - Architect Designed",249000,625000,874000,"Square Feet",12852,,CA6588201,25JAN2018,1116000,Sale,Improved,Qualified,F,CA1495834,23MAR2010,1266666,Sale,Improved,Reject,F,LA53130,27APR2006,278200,Sale,Vacant,Qualified,F,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5911274900,059,"Rayleigh & Heffley Creek","4309 YELLOWHEAD HWY","YELLOWHEAD HWY","Parcel A, Plan KAP7849, Section 20, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District, OF LOTS 21 & 22 SEE DD X227226",009-307-591,254,"Neighbourhood Pub",D350,Restaurant,162300,421300,583600,"Square Feet",25114,,CA6627420,15FEB2018,583600,Sale,Improved,Qualified,F,CA2199258,25JUN2011,500000,Sale,Improved,Qualified,F,KV97379,15AUG2003,615000,Sale,Improved,Qualified,F,50.7933605,-120.3137033
23,Kamloops,544,"Sun Peaks Mountain Resort",07100535,319,"Sun Peaks","UNIT 6 5015 VALLEY DR","VALLEY DR","Strata Lot 6, Plan KAS3137, District Lot 6467, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-912-911,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",158000,145000,303000,,,,CA6604795,01FEB2018,363750,Sale,Improved,Qualified,F,CA1917893,28FEB2011,272490,Sale,Improved,Qualified,F,CA348827,18DEC2006,239000,Sale,Improved,Qualified,F,50.8832557,-119.8677289
23,Kamloops,212,"City of Kamloops",5911274920,059,"Rayleigh & Heffley Creek","200 CHETWYND DR","CHETWYND DR","Lot C, Plan KAP55421, Section 20, Township 21, Range 17, Meridian W6, Kamloops Div of Yale Land District",023-175-028,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",216000,269000,485000,Acres,0.51,,CA6679783,15MAR2018,530000,Sale,Improved,Qualified,F,KK10239,09FEB1996,47900,Sale,Vacant,Qualified,F,,,,,,,,50.7987764,-120.3190907
23,Kamloops,544,"Sun Peaks Mountain Resort",07100555,319,"Sun Peaks","UNIT 10 5015 VALLEY DR","VALLEY DR","Strata Lot 10, Plan KAS3137, District Lot 6467, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-912-953,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",178000,168000,346000,,,,CA6702748,28MAR2018,449900,Sale,Improved,Qualified,F,CA1527056,19APR2010,180000,Sale,Improved,Reject,F,LB1849,21FEB2006,310482,Sale,Improved,Qualified,F,50.8832557,-119.8677289
23,Kamloops,212,"City of Kamloops",5911321010,059,"Rayleigh & Heffley Creek","263 STATION RD","STATION RD","Lot A, Plan KAP16136, Section 10, Township 22, Range 17, Meridian W6, Kamloops Div of Yale Land District",002-812-932,000,"Single Family Dwelling",0090,"1 Sty Sfd - After 1930 - Std",114000,182000,296000,"Width * Depth",100,150,CA6660783,05MAR2018,148000,Sale,Improved,Reject,F,KX165689,17NOV2005,65000,Sale,Improved,Reject,F,KR58984,29JUN2001,120000,Sale,Improved,Qualified,F,50.8550053,-120.2792527
23,Kamloops,544,"Sun Peaks Mountain Resort",07100705,319,"Sun Peaks","UNIT 18 5015 VALLEY DR","VALLEY DR","Strata Lot 18, Plan KAS3137, District Lot 6467, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-992-400,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",182000,173000,355000,"Square Feet",883.7,,CA6675952,13MAR2018,407400,Sale,Improved,Qualified,F,LB40280,02JAN2007,315674,Sale,Improved,Qualified,F,,,,,,,,50.8844485,-119.8859113
23,Kamloops,212,"City of Kamloops",5911322190,059,"Rayleigh & Heffley Creek","6970 BEDARD RD","BEDARD RD","Lot 5, Plan KAP21716, Section 10, Township 22, Range 17, Meridian W6, Kamloops Div of Yale Land District",007-321-597,038,"Manufactured Home (Not In Manufactured Home Park)",1623,"Manufactured Home-Double Wide - Ave Q",104000,83300,187300,"Square Feet",10200,,CA6645789,26FEB2018,227500,Sale,"Manufactured Home",Qualified,F,CA513769,25JUL2007,195000,Sale,Improved,Qualified,F,KX161694,10NOV2005,145000,Sale,Improved,Qualified,F,50.8588838,-120.2693911
23,Kamloops,345,"District of Barriere",00210075,530,Barriere,"761 LEONIE CREEK RD","LEONIE CREEK RD","Lot A, Plan KAP49608, District Lot 55, Kamloops Div of Yale Land District",018-233-562,062,"2 Acres Or More (Seasonal Dwelling)",0003,"1 Sty Recr Home - All Ages - Poor",113000,31000,144000,Acres,4.05,,LB560644,30JAN2018,165000,Sale,Improved,Reject,F,KW36968,31MAR2004,33500,Sale,Improved,Qualified,F,KG53552,10JUN1993,30000,Sale,Vacant,Qualified,F,51.1997416,-120.1046966
23,Kamloops,731,"Merritt Rural",70981540,800,"Lower Nicola - Canford","UNIT A29 254 MERRITT SPENCES BR","MERRITT SPENCES BR","23731 LOWER NICOLA Manufactured Home Park, MHP Roll # 23-731-00283.050",,037,"Manufactured Home (Within Manufactured Home Park)",1614,"Manufactured Home-Single Wide - Good Q",0,62500,62500,,,,418639,19MAR2018,65000,Sale,"Manufactured Home",Reject,F,400301,02SEP2016,45500,Sale,"Manufactured Home",Reject,F,,,,,,,,,
